,Difference,Network,Salinity
26235,0,n4,11.725
26236,0,n4,11.725
26237,0,n4,11.725
26238,0,n4,11.725
26239,0,n4,11.725
26240,0,n4,11.725
26241,-0.202224469,n4,11.725
26242,-2.628918099,n4,11.725
26243,0,n4,11.725
26244,0,n4,11.725
26245,0,n4,11.725
26246,0,n4,11.725
26247,4.448938322,n4,11.725
26248,4.448938322,n4,11.725
26249,-1.415571284,n4,11.725
26250,4.448938322,n4,11.725
26251,3.640040445,n4,11.725
26252,4.044489384,n4,11.725
26253,2.42669363,n4,11.725
26254,4.448938322,n4,11.725
26255,4.448938322,n4,11.725
26256,4.246713853,n4,11.725
26257,4.448938322,n4,11.725
26258,4.448938322,n4,11.725
26259,4.448938322,n4,11.725
26260,3.842264914,n4,11.725
26261,4.448938322,n4,11.725
26262,4.448938322,n4,11.725
26263,3.842264914,n4,11.725
26264,4.448938322,n4,11.725
26265,4.448938322,n4,11.725
26266,4.448938322,n4,11.725
26267,3.640040445,n4,11.725
26268,4.448938322,n4,11.725
26269,4.448938322,n4,11.725
26270,4.448938322,n4,11.725
26271,4.448938322,n4,11.725
26272,4.448938322,n4,11.725
26273,4.448938322,n4,11.725
26274,4.448938322,n4,11.725
26275,4.448938322,n4,11.725
26276,4.246713853,n4,11.725
26277,1.820020223,n4,11.725
26278,4.448938322,n4,11.725
26279,4.448938322,n4,11.725
26280,4.448938322,n4,11.725
26281,4.448938322,n4,11.725
26282,0.808897877,n4,11.725
26283,0.808897877,n4,11.725
26284,-5.055611729,n4,11.725
26285,0.808897877,n4,11.725
26286,0,n4,11.725
26287,0.404448939,n4,11.725
26288,-1.213346815,n4,11.725
26289,0.808897877,n4,11.725
26290,0.808897877,n4,11.725
26291,0.606673408,n4,11.725
26292,0.808897877,n4,11.725
26293,0.808897877,n4,11.725
26294,0.808897877,n4,11.725
26295,0.202224469,n4,11.725
26296,0.808897877,n4,11.725
26297,0.808897877,n4,11.725
26298,0.202224469,n4,11.725
26299,0.808897877,n4,11.725
26300,0.808897877,n4,11.725
26301,0.808897877,n4,11.725
26302,0,n4,11.725
26303,0.808897877,n4,11.725
26304,0.808897877,n4,11.725
26305,0.808897877,n4,11.725
26306,0.808897877,n4,11.725
26307,0.808897877,n4,11.725
26308,0.808897877,n4,11.725
26309,0.808897877,n4,11.725
26310,0.808897877,n4,11.725
26311,0.606673408,n4,11.725
26312,-1.820020222,n4,11.725
26313,0.808897877,n4,11.725
26314,0.808897877,n4,11.725
26315,0.808897877,n4,11.725
26316,0.808897877,n4,11.725
26317,0,n4,11.725
26318,0,n4,11.725
26319,-5.864509606,n4,11.725
26320,0,n4,11.725
26321,-0.808897877,n4,11.725
26322,-0.404448938,n4,11.725
26323,-2.022244692,n4,11.725
26324,0,n4,11.725
26325,0,n4,11.725
26326,-0.202224469,n4,11.725
26327,0,n4,11.725
26328,0,n4,11.725
26329,0,n4,11.725
26330,-0.606673408,n4,11.725
26331,0,n4,11.725
26332,0,n4,11.725
26333,-0.606673408,n4,11.725
26334,0,n4,11.725
26335,0,n4,11.725
26336,0,n4,11.725
26337,-0.808897877,n4,11.725
26338,0,n4,11.725
26339,0,n4,11.725
26340,0,n4,11.725
26341,0,n4,11.725
26342,0,n4,11.725
26343,0,n4,11.725
26344,0,n4,11.725
26345,0,n4,11.725
26346,-0.202224469,n4,11.725
26347,-2.628918099,n4,11.725
26348,0,n4,11.725
26349,0,n4,11.725
26350,0,n4,11.725
26351,0,n4,11.725
26352,1.820020223,n4,11.725
26353,1.820020223,n4,11.725
26354,-4.044489383,n4,11.725
26355,1.820020223,n4,11.725
26356,1.011122346,n4,11.725
26357,1.415571285,n4,11.725
26358,-0.202224469,n4,11.725
26359,1.820020223,n4,11.725
26360,1.820020223,n4,11.725
26361,1.617795754,n4,11.725
26362,1.820020223,n4,11.725
26363,1.820020223,n4,11.725
26364,1.820020223,n4,11.725
26365,1.213346815,n4,11.725
26366,1.820020223,n4,11.725
26367,1.820020223,n4,11.725
26368,1.213346815,n4,11.725
26369,1.820020223,n4,11.725
26370,1.820020223,n4,11.725
26371,1.820020223,n4,11.725
26372,1.011122346,n4,11.725
26373,1.820020223,n4,11.725
26374,1.820020223,n4,11.725
26375,1.820020223,n4,11.725
26376,1.820020223,n4,11.725
26377,1.820020223,n4,11.725
26378,1.820020223,n4,11.725
26379,1.820020223,n4,11.725
26380,1.820020223,n4,11.725
26381,1.617795754,n4,11.725
26382,-0.808897876,n4,11.725
26383,1.820020223,n4,11.725
26384,1.820020223,n4,11.725
26385,1.820020223,n4,11.725
26386,1.820020223,n4,11.725
26387,0.606673408,n4,11.725
26388,0.606673408,n4,11.725
26389,-5.257836198,n4,11.725
26390,0.606673408,n4,11.725
26391,-0.202224469,n4,11.725
26392,0.20222447,n4,11.725
26393,-1.415571284,n4,11.725
26394,0.606673408,n4,11.725
26395,0.606673408,n4,11.725
26396,0.404448939,n4,11.725
26397,0.606673408,n4,11.725
26398,0.606673408,n4,11.725
26399,0.606673408,n4,11.725
26400,0,n4,11.725
26401,0.606673408,n4,11.725
26402,0.606673408,n4,11.725
26403,0,n4,11.725
26404,0.606673408,n4,11.725
26405,0.606673408,n4,11.725
26406,0.606673408,n4,11.725
26407,-0.202224469,n4,11.725
26408,0.606673408,n4,11.725
26409,0.606673408,n4,11.725
26410,0.606673408,n4,11.725
26411,0.606673408,n4,11.725
26412,0.606673408,n4,11.725
26413,0.606673408,n4,11.725
26414,0.606673408,n4,11.725
26415,0.606673408,n4,11.725
26416,0.404448939,n4,11.725
26417,-2.022244691,n4,11.725
26418,0.606673408,n4,11.725
26419,0.606673408,n4,11.725
26420,0.606673408,n4,11.725
26421,0.606673408,n4,11.725
26422,1.213346815,n4,11.725
26423,1.213346815,n4,11.725
26424,-4.651162791,n4,11.725
26425,1.213346815,n4,11.725
26426,0.404448938,n4,11.725
26427,0.808897877,n4,11.725
26428,-0.808897877,n4,11.725
26429,1.213346815,n4,11.725
26430,1.213346815,n4,11.725
26431,1.011122346,n4,11.725
26432,1.213346815,n4,11.725
26433,1.213346815,n4,11.725
26434,1.213346815,n4,11.725
26435,0.606673407,n4,11.725
26436,1.213346815,n4,11.725
26437,1.213346815,n4,11.725
26438,0.606673407,n4,11.725
26439,1.213346815,n4,11.725
26440,1.213346815,n4,11.725
26441,1.213346815,n4,11.725
26442,0.404448938,n4,11.725
26443,1.213346815,n4,11.725
26444,1.213346815,n4,11.725
26445,1.213346815,n4,11.725
26446,1.213346815,n4,11.725
26447,1.213346815,n4,11.725
26448,1.213346815,n4,11.725
26449,1.213346815,n4,11.725
26450,1.213346815,n4,11.725
26451,1.011122346,n4,11.725
26452,-1.415571284,n4,11.725
26453,1.213346815,n4,11.725
26454,1.213346815,n4,11.725
26455,1.213346815,n4,11.725
26456,1.213346815,n4,11.725
26457,0.808897877,n4,11.725
26458,0.808897877,n4,11.725
26459,-5.055611729,n4,11.725
26460,0.808897877,n4,11.725
26461,0,n4,11.725
26462,0.404448939,n4,11.725
26463,-1.213346815,n4,11.725
26464,0.808897877,n4,11.725
26465,0.808897877,n4,11.725
26466,0.606673408,n4,11.725
26467,0.808897877,n4,11.725
26468,0.808897877,n4,11.725
26469,0.808897877,n4,11.725
26470,0.202224469,n4,11.725
26471,0.808897877,n4,11.725
26472,0.808897877,n4,11.725
26473,0.202224469,n4,11.725
26474,0.808897877,n4,11.725
26475,0.808897877,n4,11.725
26476,0.808897877,n4,11.725
26477,0,n4,11.725
26478,0.808897877,n4,11.725
26479,0.808897877,n4,11.725
26480,0.808897877,n4,11.725
26481,0.808897877,n4,11.725
26482,0.808897877,n4,11.725
26483,0.808897877,n4,11.725
26484,0.808897877,n4,11.725
26485,0.808897877,n4,11.725
26486,0.606673408,n4,11.725
26487,-1.820020222,n4,11.725
26488,0.808897877,n4,11.725
26489,0.808897877,n4,11.725
26490,0.808897877,n4,11.725
26491,0.808897877,n4,11.725
26492,0.202224469,n4,11.725
26493,0.202224469,n4,11.725
26494,-5.662285137,n4,11.725
26495,0.202224469,n4,11.725
26496,-0.606673408,n4,11.725
26497,-0.202224469,n4,11.725
26498,-1.820020223,n4,11.725
26499,0.202224469,n4,11.725
26500,0.202224469,n4,11.725
26501,0,n4,11.725
26502,0.202224469,n4,11.725
26503,0.202224469,n4,11.725
26504,0.202224469,n4,11.725
26505,-0.404448939,n4,11.725
26506,0.202224469,n4,11.725
26507,0.202224469,n4,11.725
26508,-0.404448939,n4,11.725
26509,0.202224469,n4,11.725
26510,0.202224469,n4,11.725
26511,0.202224469,n4,11.725
26512,-0.606673408,n4,11.725
26513,0.202224469,n4,11.725
26514,0.202224469,n4,11.725
26515,0.202224469,n4,11.725
26516,0.202224469,n4,11.725
26517,0.202224469,n4,11.725
26518,0.202224469,n4,11.725
26519,0.202224469,n4,11.725
26520,0.202224469,n4,11.725
26521,0,n4,11.725
26522,-2.42669363,n4,11.725
26523,0.202224469,n4,11.725
26524,0.202224469,n4,11.725
26525,0.202224469,n4,11.725
26526,0.202224469,n4,11.725
26527,0.202224469,n4,11.725
26528,0.202224469,n4,11.725
26529,-5.662285137,n4,11.725
26530,0.202224469,n4,11.725
26531,-0.606673408,n4,11.725
26532,-0.202224469,n4,11.725
26533,-1.820020223,n4,11.725
26534,0.202224469,n4,11.725
26535,0.202224469,n4,11.725
26536,0,n4,11.725
26537,0.202224469,n4,11.725
26538,0.202224469,n4,11.725
26539,0.202224469,n4,11.725
26540,-0.404448939,n4,11.725
26541,0.202224469,n4,11.725
26542,0.202224469,n4,11.725
26543,-0.404448939,n4,11.725
26544,0.202224469,n4,11.725
26545,0.202224469,n4,11.725
26546,0.202224469,n4,11.725
26547,-0.606673408,n4,11.725
26548,0.202224469,n4,11.725
26549,0.202224469,n4,11.725
26550,0.202224469,n4,11.725
26551,0.202224469,n4,11.725
26552,0.202224469,n4,11.725
26553,0.202224469,n4,11.725
26554,0.202224469,n4,11.725
26555,0.202224469,n4,11.725
26556,0,n4,11.725
26557,-2.42669363,n4,11.725
26558,0.202224469,n4,11.725
26559,0.202224469,n4,11.725
26560,0.202224469,n4,11.725
26561,0.202224469,n4,11.725
26562,0.202224469,n4,11.725
26563,0.202224469,n4,11.725
26564,-5.662285137,n4,11.725
26565,0.202224469,n4,11.725
26566,-0.606673408,n4,11.725
26567,-0.202224469,n4,11.725
26568,-1.820020223,n4,11.725
26569,0.202224469,n4,11.725
26570,0.202224469,n4,11.725
26571,0,n4,11.725
26572,0.202224469,n4,11.725
26573,0.202224469,n4,11.725
26574,0.202224469,n4,11.725
26575,-0.404448939,n4,11.725
26576,0.202224469,n4,11.725
26577,0.202224469,n4,11.725
26578,-0.404448939,n4,11.725
26579,0.202224469,n4,11.725
26580,0.202224469,n4,11.725
26581,0.202224469,n4,11.725
26582,-0.606673408,n4,11.725
26583,0.202224469,n4,11.725
26584,0.202224469,n4,11.725
26585,0.202224469,n4,11.725
26586,0.202224469,n4,11.725
26587,0.202224469,n4,11.725
26588,0.202224469,n4,11.725
26589,0.202224469,n4,11.725
26590,0.202224469,n4,11.725
26591,0,n4,11.725
26592,-2.42669363,n4,11.725
26593,0.202224469,n4,11.725
26594,0.202224469,n4,11.725
26595,0.202224469,n4,11.725
26596,0.202224469,n4,11.725
26597,0.202224469,n4,11.725
26598,0.202224469,n4,11.725
26599,-5.662285137,n4,11.725
26600,0.202224469,n4,11.725
26601,-0.606673408,n4,11.725
26602,-0.202224469,n4,11.725
26603,-1.820020223,n4,11.725
26604,0.202224469,n4,11.725
26605,0.202224469,n4,11.725
26606,0,n4,11.725
26607,0.202224469,n4,11.725
26608,0.202224469,n4,11.725
26609,0.202224469,n4,11.725
26610,-0.404448939,n4,11.725
26611,0.202224469,n4,11.725
26612,0.202224469,n4,11.725
26613,-0.404448939,n4,11.725
26614,0.202224469,n4,11.725
26615,0.202224469,n4,11.725
26616,0.202224469,n4,11.725
26617,-0.606673408,n4,11.725
26618,0.202224469,n4,11.725
26619,0.202224469,n4,11.725
26620,0.202224469,n4,11.725
26621,0.202224469,n4,11.725
26622,0.202224469,n4,11.725
26623,0.202224469,n4,11.725
26624,0.202224469,n4,11.725
26625,0.202224469,n4,11.725
26626,0,n4,11.725
26627,-2.42669363,n4,11.725
26628,0.202224469,n4,11.725
26629,0.202224469,n4,11.725
26630,0.202224469,n4,11.725
26631,0.202224469,n4,11.725
26632,1.213346815,n4,11.725
26633,1.213346815,n4,11.725
26634,-4.651162791,n4,11.725
26635,1.213346815,n4,11.725
26636,0.404448938,n4,11.725
26637,0.808897877,n4,11.725
26638,-0.808897877,n4,11.725
26639,1.213346815,n4,11.725
26640,1.213346815,n4,11.725
26641,1.011122346,n4,11.725
26642,1.213346815,n4,11.725
26643,1.213346815,n4,11.725
26644,1.213346815,n4,11.725
26645,0.606673407,n4,11.725
26646,1.213346815,n4,11.725
26647,1.213346815,n4,11.725
26648,0.606673407,n4,11.725
26649,1.213346815,n4,11.725
26650,1.213346815,n4,11.725
26651,1.213346815,n4,11.725
26652,0.404448938,n4,11.725
26653,1.213346815,n4,11.725
26654,1.213346815,n4,11.725
26655,1.213346815,n4,11.725
26656,1.213346815,n4,11.725
26657,1.213346815,n4,11.725
26658,1.213346815,n4,11.725
26659,1.213346815,n4,11.725
26660,1.213346815,n4,11.725
26661,1.011122346,n4,11.725
26662,-1.415571284,n4,11.725
26663,1.213346815,n4,11.725
26664,1.213346815,n4,11.725
26665,1.213346815,n4,11.725
26666,1.213346815,n4,11.725
26667,0.808897877,n4,11.725
26668,0.808897877,n4,11.725
26669,-5.055611729,n4,11.725
26670,0.808897877,n4,11.725
26671,0,n4,11.725
26672,0.404448939,n4,11.725
26673,-1.213346815,n4,11.725
26674,0.808897877,n4,11.725
26675,0.808897877,n4,11.725
26676,0.606673408,n4,11.725
26677,0.808897877,n4,11.725
26678,0.808897877,n4,11.725
26679,0.808897877,n4,11.725
26680,0.202224469,n4,11.725
26681,0.808897877,n4,11.725
26682,0.808897877,n4,11.725
26683,0.202224469,n4,11.725
26684,0.808897877,n4,11.725
26685,0.808897877,n4,11.725
26686,0.808897877,n4,11.725
26687,0,n4,11.725
26688,0.808897877,n4,11.725
26689,0.808897877,n4,11.725
26690,0.808897877,n4,11.725
26691,0.808897877,n4,11.725
26692,0.808897877,n4,11.725
26693,0.808897877,n4,11.725
26694,0.808897877,n4,11.725
26695,0.808897877,n4,11.725
26696,0.606673408,n4,11.725
26697,-1.820020222,n4,11.725
26698,0.808897877,n4,11.725
26699,0.808897877,n4,11.725
26700,0.808897877,n4,11.725
26701,0.808897877,n4,11.725
26702,0.808897877,n4,11.725
26703,0.808897877,n4,11.725
26704,-5.055611729,n4,11.725
26705,0.808897877,n4,11.725
26706,0,n4,11.725
26707,0.404448939,n4,11.725
26708,-1.213346815,n4,11.725
26709,0.808897877,n4,11.725
26710,0.808897877,n4,11.725
26711,0.606673408,n4,11.725
26712,0.808897877,n4,11.725
26713,0.808897877,n4,11.725
26714,0.808897877,n4,11.725
26715,0.202224469,n4,11.725
26716,0.808897877,n4,11.725
26717,0.808897877,n4,11.725
26718,0.202224469,n4,11.725
26719,0.808897877,n4,11.725
26720,0.808897877,n4,11.725
26721,0.808897877,n4,11.725
26722,0,n4,11.725
26723,0.808897877,n4,11.725
26724,0.808897877,n4,11.725
26725,0.808897877,n4,11.725
26726,0.808897877,n4,11.725
26727,0.808897877,n4,11.725
26728,0.808897877,n4,11.725
26729,0.808897877,n4,11.725
26730,0.808897877,n4,11.725
26731,0.606673408,n4,11.725
26732,-1.820020222,n4,11.725
26733,0.808897877,n4,11.725
26734,0.808897877,n4,11.725
26735,0.808897877,n4,11.725
26736,0.808897877,n4,11.725
26737,0.808897877,n4,11.725
26738,0.808897877,n4,11.725
26739,-5.055611729,n4,11.725
26740,0.808897877,n4,11.725
26741,0,n4,11.725
26742,0.404448939,n4,11.725
26743,-1.213346815,n4,11.725
26744,0.808897877,n4,11.725
26745,0.808897877,n4,11.725
26746,0.606673408,n4,11.725
26747,0.808897877,n4,11.725
26748,0.808897877,n4,11.725
26749,0.808897877,n4,11.725
26750,0.202224469,n4,11.725
26751,0.808897877,n4,11.725
26752,0.808897877,n4,11.725
26753,0.202224469,n4,11.725
26754,0.808897877,n4,11.725
26755,0.808897877,n4,11.725
26756,0.808897877,n4,11.725
26757,0,n4,11.725
26758,0.808897877,n4,11.725
26759,0.808897877,n4,11.725
26760,0.808897877,n4,11.725
26761,0.808897877,n4,11.725
26762,0.808897877,n4,11.725
26763,0.808897877,n4,11.725
26764,0.808897877,n4,11.725
26765,0.808897877,n4,11.725
26766,0.606673408,n4,11.725
26767,-1.820020222,n4,11.725
26768,0.808897877,n4,11.725
26769,0.808897877,n4,11.725
26770,0.808897877,n4,11.725
26771,0.808897877,n4,11.725
26772,0,n4,11.725
26773,0,n4,11.725
26774,-5.864509606,n4,11.725
26775,0,n4,11.725
26776,-0.808897877,n4,11.725
26777,-0.404448938,n4,11.725
26778,-2.022244692,n4,11.725
26779,0,n4,11.725
26780,0,n4,11.725
26781,-0.202224469,n4,11.725
26782,0,n4,11.725
26783,0,n4,11.725
26784,0,n4,11.725
26785,-0.606673408,n4,11.725
26786,0,n4,11.725
26787,0,n4,11.725
26788,-0.606673408,n4,11.725
26789,0,n4,11.725
26790,0,n4,11.725
26791,0,n4,11.725
26792,-0.808897877,n4,11.725
26793,0,n4,11.725
26794,0,n4,11.725
26795,0,n4,11.725
26796,0,n4,11.725
26797,0,n4,11.725
26798,0,n4,11.725
26799,0,n4,11.725
26800,0,n4,11.725
26801,-0.202224469,n4,11.725
26802,-2.628918099,n4,11.725
26803,0,n4,11.725
26804,0,n4,11.725
26805,0,n4,11.725
26806,0,n4,11.725
26807,0.606673408,n4,11.725
26808,0.606673408,n4,11.725
26809,-5.257836198,n4,11.725
26810,0.606673408,n4,11.725
26811,-0.202224469,n4,11.725
26812,0.20222447,n4,11.725
26813,-1.415571284,n4,11.725
26814,0.606673408,n4,11.725
26815,0.606673408,n4,11.725
26816,0.404448939,n4,11.725
26817,0.606673408,n4,11.725
26818,0.606673408,n4,11.725
26819,0.606673408,n4,11.725
26820,0,n4,11.725
26821,0.606673408,n4,11.725
26822,0.606673408,n4,11.725
26823,0,n4,11.725
26824,0.606673408,n4,11.725
26825,0.606673408,n4,11.725
26826,0.606673408,n4,11.725
26827,-0.202224469,n4,11.725
26828,0.606673408,n4,11.725
26829,0.606673408,n4,11.725
26830,0.606673408,n4,11.725
26831,0.606673408,n4,11.725
26832,0.606673408,n4,11.725
26833,0.606673408,n4,11.725
26834,0.606673408,n4,11.725
26835,0.606673408,n4,11.725
26836,0.404448939,n4,11.725
26837,-2.022244691,n4,11.725
26838,0.606673408,n4,11.725
26839,0.606673408,n4,11.725
26840,0.606673408,n4,11.725
26841,0.606673408,n4,11.725
26842,1.213346815,n4,11.725
26843,1.213346815,n4,11.725
26844,-4.651162791,n4,11.725
26845,1.213346815,n4,11.725
26846,0.404448938,n4,11.725
26847,0.808897877,n4,11.725
26848,-0.808897877,n4,11.725
26849,1.213346815,n4,11.725
26850,1.213346815,n4,11.725
26851,1.011122346,n4,11.725
26852,1.213346815,n4,11.725
26853,1.213346815,n4,11.725
26854,1.213346815,n4,11.725
26855,0.606673407,n4,11.725
26856,1.213346815,n4,11.725
26857,1.213346815,n4,11.725
26858,0.606673407,n4,11.725
26859,1.213346815,n4,11.725
26860,1.213346815,n4,11.725
26861,1.213346815,n4,11.725
26862,0.404448938,n4,11.725
26863,1.213346815,n4,11.725
26864,1.213346815,n4,11.725
26865,1.213346815,n4,11.725
26866,1.213346815,n4,11.725
26867,1.213346815,n4,11.725
26868,1.213346815,n4,11.725
26869,1.213346815,n4,11.725
26870,1.213346815,n4,11.725
26871,1.011122346,n4,11.725
26872,-1.415571284,n4,11.725
26873,1.213346815,n4,11.725
26874,1.213346815,n4,11.725
26875,1.213346815,n4,11.725
26876,1.213346815,n4,11.725
26877,0.202224469,n4,11.725
26878,0.202224469,n4,11.725
26879,-5.662285137,n4,11.725
26880,0.202224469,n4,11.725
26881,-0.606673408,n4,11.725
26882,-0.202224469,n4,11.725
26883,-1.820020223,n4,11.725
26884,0.202224469,n4,11.725
26885,0.202224469,n4,11.725
26886,0,n4,11.725
26887,0.202224469,n4,11.725
26888,0.202224469,n4,11.725
26889,0.202224469,n4,11.725
26890,-0.404448939,n4,11.725
26891,0.202224469,n4,11.725
26892,0.202224469,n4,11.725
26893,-0.404448939,n4,11.725
26894,0.202224469,n4,11.725
26895,0.202224469,n4,11.725
26896,0.202224469,n4,11.725
26897,-0.606673408,n4,11.725
26898,0.202224469,n4,11.725
26899,0.202224469,n4,11.725
26900,0.202224469,n4,11.725
26901,0.202224469,n4,11.725
26902,0.202224469,n4,11.725
26903,0.202224469,n4,11.725
26904,0.202224469,n4,11.725
26905,0.202224469,n4,11.725
26906,0,n4,11.725
26907,-2.42669363,n4,11.725
26908,0.202224469,n4,11.725
26909,0.202224469,n4,11.725
26910,0.202224469,n4,11.725
26911,0.202224469,n4,11.725
26912,0.202224469,n4,11.725
26913,0.202224469,n4,11.725
26914,-5.662285137,n4,11.725
26915,0.202224469,n4,11.725
26916,-0.606673408,n4,11.725
26917,-0.202224469,n4,11.725
26918,-1.820020223,n4,11.725
26919,0.202224469,n4,11.725
26920,0.202224469,n4,11.725
26921,0,n4,11.725
26922,0.202224469,n4,11.725
26923,0.202224469,n4,11.725
26924,0.202224469,n4,11.725
26925,-0.404448939,n4,11.725
26926,0.202224469,n4,11.725
26927,0.202224469,n4,11.725
26928,-0.404448939,n4,11.725
26929,0.202224469,n4,11.725
26930,0.202224469,n4,11.725
26931,0.202224469,n4,11.725
26932,-0.606673408,n4,11.725
26933,0.202224469,n4,11.725
26934,0.202224469,n4,11.725
26935,0.202224469,n4,11.725
26936,0.202224469,n4,11.725
26937,0.202224469,n4,11.725
26938,0.202224469,n4,11.725
26939,0.202224469,n4,11.725
26940,0.202224469,n4,11.725
26941,0,n4,11.725
26942,-2.42669363,n4,11.725
26943,0.202224469,n4,11.725
26944,0.202224469,n4,11.725
26945,0.202224469,n4,11.725
26946,0.202224469,n4,11.725
26947,0.808897877,n4,11.725
26948,0.808897877,n4,11.725
26949,-5.055611729,n4,11.725
26950,0.808897877,n4,11.725
26951,0,n4,11.725
26952,0.404448939,n4,11.725
26953,-1.213346815,n4,11.725
26954,0.808897877,n4,11.725
26955,0.808897877,n4,11.725
26956,0.606673408,n4,11.725
26957,0.808897877,n4,11.725
26958,0.808897877,n4,11.725
26959,0.808897877,n4,11.725
26960,0.202224469,n4,11.725
26961,0.808897877,n4,11.725
26962,0.808897877,n4,11.725
26963,0.202224469,n4,11.725
26964,0.808897877,n4,11.725
26965,0.808897877,n4,11.725
26966,0.808897877,n4,11.725
26967,0,n4,11.725
26968,0.808897877,n4,11.725
26969,0.808897877,n4,11.725
26970,0.808897877,n4,11.725
26971,0.808897877,n4,11.725
26972,0.808897877,n4,11.725
26973,0.808897877,n4,11.725
26974,0.808897877,n4,11.725
26975,0.808897877,n4,11.725
26976,0.606673408,n4,11.725
26977,-1.820020222,n4,11.725
26978,0.808897877,n4,11.725
26979,0.808897877,n4,11.725
26980,0.808897877,n4,11.725
26981,0.808897877,n4,11.725
26982,1.213346815,n4,11.725
26983,1.213346815,n4,11.725
26984,-4.651162791,n4,11.725
26985,1.213346815,n4,11.725
26986,0.404448938,n4,11.725
26987,0.808897877,n4,11.725
26988,-0.808897877,n4,11.725
26989,1.213346815,n4,11.725
26990,1.213346815,n4,11.725
26991,1.011122346,n4,11.725
26992,1.213346815,n4,11.725
26993,1.213346815,n4,11.725
26994,1.213346815,n4,11.725
26995,0.606673407,n4,11.725
26996,1.213346815,n4,11.725
26997,1.213346815,n4,11.725
26998,0.606673407,n4,11.725
26999,1.213346815,n4,11.725
27000,1.213346815,n4,11.725
27001,1.213346815,n4,11.725
27002,0.404448938,n4,11.725
27003,1.213346815,n4,11.725
27004,1.213346815,n4,11.725
27005,1.213346815,n4,11.725
27006,1.213346815,n4,11.725
27007,1.213346815,n4,11.725
27008,1.213346815,n4,11.725
27009,1.213346815,n4,11.725
27010,1.213346815,n4,11.725
27011,1.011122346,n4,11.725
27012,-1.415571284,n4,11.725
27013,1.213346815,n4,11.725
27014,1.213346815,n4,11.725
27015,1.213346815,n4,11.725
27016,1.213346815,n4,11.725
27017,0.808897877,n4,11.725
27018,0.808897877,n4,11.725
27019,-5.055611729,n4,11.725
27020,0.808897877,n4,11.725
27021,0,n4,11.725
27022,0.404448939,n4,11.725
27023,-1.213346815,n4,11.725
27024,0.808897877,n4,11.725
27025,0.808897877,n4,11.725
27026,0.606673408,n4,11.725
27027,0.808897877,n4,11.725
27028,0.808897877,n4,11.725
